Blob,0.288235294,0.166060606,0.04745098,0.027575758,24,0
Blob,0.56627451,0.166060606,0.048235294,0.027575758,24,1
Blob,0.851764706,0.166363636,0.048627451,0.027575758,24,2
Blob,0.288235294,0.317272727,0.04745098,0.027575758,25,0
Blob,0.56627451,0.317272727,0.048235294,0.027575758,25,1
Blob,0.851764706,0.317575758,0.048627451,0.027575758,25,2
Blob,0.288235294,0.468787879,0.04745098,0.027575758,26,0
Blob,0.56627451,0.468787879,0.048235294,0.027575758,26,1
Blob,0.851764706,0.469090909,0.048627451,0.027575758,26,2
Blob,0.288235294,0.62,0.04745098,0.027575758,27,0
Blob,0.56627451,0.62,0.048235294,0.027575758,27,1
Blob,0.851764706,0.62030303,0.048627451,0.027575758,27,2
Blob,0.288235294,0.771515152,0.04745098,0.027575758,28,0
Blob,0.56627451,0.771515152,0.048235294,0.027575758,28,1
Blob,0.851764706,0.771818182,0.048627451,0.027575758,28,2
Blob,0.288235294,0.922424242,0.04745098,0.027575758,29,0
Blob,0.56627451,0.922424242,0.048235294,0.027575758,29,1
Blob,0.851764706,0.922727273,0.048627451,0.027575758,29,2
