Blob,0.24966262,0.77087794,0.05443095,0.19700214,24,0
Blob,0.56860099,0.77087794,0.05533063,0.19700214,24,1
Blob,0.89608637,0.77301927,0.05578048,0.19486081,24,2
Blob,0.25067751,0.75578947,0.05465221,0.19157895,25,0
Blob,0.57091238,0.75578947,0.05555556,0.19157895,25,1
Blob,0.899729,0.75789474,0.05600723,0.19157895,25,2
Blob,0.24966262,0.76637555,0.05443095,0.19868996,26,0
Blob,0.56860099,0.76637555,0.05533063,0.19868996,26,1
Blob,0.89608637,0.76855895,0.05578048,0.19868996,26,2
Blob,0.2469526,0.76470588,0.05462754,0.19825708,27,0
Blob,0.56704289,0.76470588,0.05553047,0.19825708,27,1
Blob,0.89571106,0.76688453,0.05598194,0.19825708,27,2
Blob,0.24966262,0.75789474,0.05443095,0.19157895,28,0
Blob,0.56860099,0.75789474,0.05533063,0.19157895,28,1
Blob,0.89608637,0.76,0.05578048,0.19157895,28,2
Blob,0.24796011,0.76659529,0.05485041,0.19486081,29,0
Blob,0.5693563,0.76659529,0.05575703,0.19486081,29,1
Blob,0.89936537,0.76873662,0.05621034,0.19486081,29,2
