Blob,0.25045126,0.76789588,0.05415162,0.19739696,30,0
Blob,0.56994585,0.76789588,0.05550542,0.19739696,30,1
Blob,0.8984657,0.77006508,0.05595668,0.19739696,30,2
Blob,0.24977498,0.77398721,0.0540054,0.19402985,31,0
Blob,0.56840684,0.77398721,0.05535554,0.19402985,31,1
Blob,0.8960396,0.7761194,0.05580558,0.19402985,31,2
Blob,0.24977498,0.76382979,0.0540054,0.19361702,32,0
Blob,0.56840684,0.76382979,0.05535554,0.19361702,32,1
Blob,0.8960396,0.76595745,0.05580558,0.19361702,32,2
Blob,0.24841629,0.76293103,0.05429864,0.19612069,33,0
Blob,0.56877828,0.76293103,0.05565611,0.19612069,33,1
Blob,0.89819005,0.76508621,0.0561086,0.19612069,33,2
Blob,0.24774368,0.76724138,0.05415162,0.19612069,34,0
Blob,0.56723827,0.76724138,0.05550542,0.19612069,34,1
Blob,0.89575812,0.76939655,0.05595668,0.19612069,34,2
Blob,0.24977498,0.77899344,0.0540054,0.19912473,35,0
Blob,0.56840684,0.77899344,0.05535554,0.19912473,35,1
Blob,0.8960396,0.78118162,0.05580558,0.19912473,35,2
